Date,btc,eth,gold,s&p 500,nasdaq
2019-11-25,0.013935577984796277,0.025496818386005815,-0.004442621904492183,0.007507291353015866,0.013217363755288813
2019-11-26,0.010108585540066883,0.016989347137961408,0.0021969472029548243,0.0021955703874654287,0.001788528304789594
2019-11-27,0.04340210227484875,0.027157281762240082,-0.00438417879160935,0.004174424362754614,0.006620081576605763
2019-11-28,-0.009102586236349741,-0.008450292689250793,0.0,0.0,0.0
2019-11-29,0.039948206152910615,0.023639834524175507,0.008394076625114488,-0.004011219709926239,-0.004561647474608743
2019-11-30,-0.02468853937775628,-0.017800330968333444,0.0,0.0,0.0
2019-12-01,-0.019200067188720915,-0.008876103961241388,0.0,0.0,0.0
2019-12-02,-0.013779656376399996,-0.014065954872514497,-0.0022515876178922367,-0.008631020716408422,-0.011249187322032173
2019-12-03,-0.00025167664392733435,-0.007397985062762902,0.010873214670608755,-0.00663809511563529,-0.005526451903216212
2019-12-04,-0.00930457458407874,-0.008169156781971831,-0.002841260526727396,0.00632356747139462,0.005402208676427378
2019-12-05,0.02706453543109233,0.01704456362830986,0.001967452112661139,0.0015002511791302187,0.00047045975557069575
2019-12-06,0.013249850827323328,-0.0003654977486361455,-0.012052304512072065,0.009135724328457329,0.01001436010700063
2019-12-07,0.0012244885547587625,-0.0028572430861661946,0.0,0.0,0.0
2019-12-08,0.0010729442478032425,0.016781593633425462,0.0,0.0,0.0
2019-12-09,-0.021607395767781146,-0.020094247265159848,0.0001371209961862352,-0.00316282139344648,-0.0040085570334083
2019-12-10,-0.01658984648851669,-0.013210508246530694,0.002261307919822597,-0.0010969340964486207,-0.0006553586157230784
2019-12-11,-0.008339019679128423,-0.018179367576290573,0.004649288213888214,0.002908158040315856,0.004395232987357556
2019-12-12,0.0035617998454939848,0.013898962268902304,-0.001837534502059257,0.008575225775086182,0.00731108662885549
2019-12-13,0.0036655806660659263,-0.004527732505692494,0.006068060755679117,7.258178414493166e-05,0.002014331203055608
2019-12-14,-0.01994732244362929,-0.014319358078066169,0.0,0.0,0.0
2019-12-15,0.003877781685729609,0.001720160827454409,0.0,0.0,0.0
2019-12-16,-0.030734342104957735,-0.06638690530007729,-0.0004065977201573867,0.007147785279833618,0.009084336247558111
2019-12-17,-0.04211556503438585,-0.08240257069896062,-0.00027120299258476255,0.00033529222633799094,0.0010358116735056377
2019-12-18,0.0958190117115909,0.08554625945328831,-0.0013563000360183874,-0.00043230017186479675,0.0004963962297792612
2019-12-19,-0.010163597776861044,-0.028334172176471162,0.003802781256810217,0.004459292004863613,0.006737793660475999
2019-12-20,0.0022174806840695727,-0.0019724631542183957,-0.0023677446323991935,0.004944781081796634,0.004246573792048958
2019-12-21,-0.0038313365082680573,-0.007245161153792146,0.0,0.0,0.0
2019-12-22,0.0445589076158448,0.0331033357587478,0.0,0.0,0.0
2019-12-23,-0.020762644491902904,-0.028392774085564954,0.00528924465070113,0.0008661436002121992,0.002318265827304211
2019-12-24,-0.004499437644974069,0.003497272997879941,0.011197285386804312,-0.00019544819997963092,0.0008081572464619935
2019-12-25,-0.006469956481979233,-0.020216754345508514,0.0,0.0,0.0
2019-12-26,-0.004974321654276248,-0.0007387179298137259,0.00680413141771985,0.005128166675301138,0.0077639560158115906
2019-12-27,0.007061999794407026,0.006753542870370666,0.0029815145129650222,3.398471712534601e-05,-0.001747822014396272
2019-12-28,0.003827368615925586,0.00871048470898872,0.0,0.0,0.0
2019-12-29,0.014302095835631912,0.05014913034942636,0.0,0.0,0.0
2019-12-30,-0.017467840376992116,-0.0157652738227112,0.0004623802016765488,-0.005780822450430323,-0.006731702017363728
2019-12-31,-0.013628967865274233,-0.02278933415306572,0.003301419610432399,0.0029460216619106028,0.0029744471324988364
2020-01-01,0.0009140341575637478,0.009190178165583207,0.0,0.0,0.0
2020-01-02,-0.029819292162590716,-0.025930970201487602,0.0032905561039815456,0.008378802677341701,0.013328447219192352
2020-01-03,0.05145166344511276,0.053068978168561154,0.01620200142464734,-0.007059870562045378,-0.007855191660339544
2020-01-04,0.008954866877941559,0.0066903769863495555,0.0,0.0,0.0
2020-01-05,8.914790612779555e-05,0.008939204731726713,0.0,0.0,0.0
2020-01-06,0.04829126010697582,0.05890493095145177,0.010973405974574524,0.0035333728907271933,0.005620384728471706
2020-01-07,0.050773846435889336,-0.005267778753292318,0.003575595601353454,-0.0028032386528962228,-0.00031854247708495986
2020-01-08,-0.010268587535248286,-0.015924443349786155,-0.009161486173001832,0.004902451368978156,0.006689046766684248
2020-01-09,-0.024850855645838776,-0.016133093484380745,-0.0036599930350791343,0.006655262605488987,0.008126574744484083
2020-01-10,0.03648690303834745,0.03586560638444225,0.0037378675070167677,-0.002855178689662563,-0.0026695847930331418
2020-01-11,-0.015798168776598898,-0.007200886928300676,0.0,0.0,0.0
2020-01-12,0.019279106453440997,0.0206176641057616,0.0,0.0,0.0
2020-01-13,-0.005895616628883604,-0.01129289411687917,-0.005842680954052937,0.006976215252569862,0.010357422631592339
2020-01-14,0.08393344808628167,0.15065709666300386,-0.0038749676475047234,-0.001514532772802224,-0.002436896778014286
2020-01-15,-0.002350980919464507,0.0016590582058744197,0.0062888686581550335,0.0018701968845122874,0.0007966548728952638
2020-01-16,-0.009449813541879348,-0.01106700566380281,-0.001997278290509108,0.00836655302646827,0.010631048141058974
2020-01-17,0.02352785247141642,0.038864331269726105,0.006326693885167822,0.003862162248501333,0.003399605143178608
2020-01-18,0.0015422162701026476,0.02685165206055795,0.0,0.0,0.0
2020-01-19,-0.026452928527155417,-0.047876120324395366,0.0,0.0,0.0
2020-01-20,-0.005582491465413786,0.0009023502412968121,0.0,0.0,0.0
2020-01-21,0.010193531591149663,0.01541788519604359,-0.001539661495306488,-0.0026519776473655776,-0.0019310868474221587
2020-01-22,-0.007434180055016837,-0.008267668638293424,-0.000706743490544226,0.0002890760711180551,0.0013830140117838674
2020-01-23,-0.03160514587505292,-0.03188227458323378,0.005979506504111276,0.0011409766124783616,0.0019939681423002398
2020-01-24,0.004629616722148233,0.0007525975197246737,0.004154416529097649,-0.009042160974207403,-0.009313533039611022
2020-01-25,-0.00918684685986848,-0.01083857506306074,0.0,0.0,0.0
2020-01-26,0.027364554337216074,0.04211930401638453,0.0,0.0,0.0
2020-01-27,0.036407519395889265,0.016979054481661038,0.0036280779904294125,-0.015730711659182384,-0.018851559810233676
2020-01-28,0.05036808165148732,0.03182234945202822,-0.004819950165462217,0.010053584595046017,0.014264766521421501
2020-01-29,-0.004483577295090302,-0.007484121137455557,0.000382422683483874,-0.0008668741908683941,0.0005912252564013176
2020-01-30,0.02064730312029206,0.05507065446349446,0.008727195022131706,0.003134358792605374,0.002562708443798023
2020-01-31,-0.016664631518128026,-0.024529169377575544,-0.00037889206563779254,-0.01770582037552626,-0.015914654996416755
2020-02-01,0.00452869583961979,0.019503637552609865,0.0,0.0,0.0
2020-02-02,-0.0051645279666768795,0.026915021164291897,0.0,0.0,0.0
2020-02-03,-0.005441113304621492,0.006614061907548319,-0.003601031748229011,0.007254613892351713,0.01338222687366808
2020-02-04,-0.012111511652417528,-0.00323635857181348,-0.01699209205395924,0.014980414164082134,0.02098144453400308
2020-02-05,0.047104093835473426,0.07915243155799545,0.004772977488090024,0.01125059589785371,0.0042997561370825554
2020-02-06,0.012105773319493585,0.039704408845708805,0.004686048612788207,0.003325672876785646,0.006675027996624783
2020-02-07,0.006797836503646293,0.04891694034731886,0.0022362788669072486,-0.005400853672730133,-0.005394882329740391
2020-02-08,0.007061676319697785,0.0018877716176568526,0.0,0.0,0.0
2020-02-09,0.02549940694219166,0.024342986557149393,0.0,0.0,0.0
2020-02-10,-0.025706324471686526,-0.02211870728715548,0.003888802550604975,0.007326397804890528,0.011331313707803048
2020-02-11,0.03567402510806805,0.055155431331365135,-0.005778863191787997,0.0016884725532351208,0.0010957991559588098
2020-02-12,0.011541499979814906,0.12531177329455678,0.001149750163640162,0.006462646466197652,0.009027914622439681
2020-02-13,-0.010814856987217514,0.010147147902660691,0.004912562876061788,-0.0016304457368023773,-0.0014384425219915453
2020-02-14,0.009568503349817403,0.060120481598565645,0.004825075045227001,0.0018435333204338544,0.001977967547093895
2020-02-15,-0.0409897830477971,-0.06857045116097638,0.0,0.0,0.0
2020-02-16,0.004551203932625647,-0.018259692118138604,0.0,0.0,0.0
2020-02-17,-0.024590331529186438,0.02488976929932618,0.0,0.0,0.0
2020-02-18,0.0466302236506857,0.05849581534422277,0.0109307192530812,-0.002919942636890105,0.00016036564169130685
2020-02-19,-0.05014884351152826,-0.07867008126631714,0.004687499999999956,0.004705785881164548,0.008675814939226312
2020-02-20,-0.0025859164113087862,-0.006985241682689214,0.0056609490425738596,-0.00381551976362815,-0.006744295515116572
2020-02-21,0.008114275736580634,0.029661444062387243,0.017320302129691267,-0.01051810302712286,-0.017883337524623233
2020-02-22,-0.002401270461409255,-0.012307540639357906,0.0,0.0,0.0
2020-02-23,0.02704430011708836,0.04354190965516169,0.0,0.0,0.0
2020-02-24,-0.027642741538078885,-0.031187544424001845,0.01690383633759951,-0.03351362667122315,-0.03710188867954778
2020-02-25,-0.031965195740564556,-0.06560239946277657,-0.015247548210802098,-0.030279995565056117,-0.027726076455074633
2020-02-26,-0.05579095174048332,-0.08932912521133263,-0.004189704482223999,-0.0037785406053220116,0.0016920121754293582
2020-02-27,-0.0040846016176541156,0.0047550462867866905,0.0,-0.04416324258407911,-0.04613182731047061
2020-02-28,-0.012754184897438958,3.135827774425337e-05,-0.046280502691501524,-0.008238340444361891,0.00010385226940567982
2020-02-29,-0.008411261679117432,-0.030481443479889903,0.0,0.0,0.0
2020-03-01,-0.0043089307085921735,-0.003993269846346403,0.0,0.0,0.0
2020-03-02,0.03587941221856461,0.05297141408109862,0.01802958486181372,0.046039229006110016,0.044914576985011
2020-03-03,-0.009231886844013548,-0.026413474337024123,0.03127546645147916,-0.028107896121075893,-0.029945821009265572
2020-03-04,-0.0037028710724991143,0.00017081878207192425,-0.0006089763198755538,0.04220259077449118,0.038461140546626416
2020-03-05,0.03695117168590434,0.02115738673549905,0.015416518922981348,-0.033922077046888544,-0.030993259641753035
2020-03-06,0.004822595830994203,0.06218529788383864,0.0026404370796919707,-0.01705385200037013,-0.018649430797928912
2020-03-07,-0.02330399860322019,-0.023292079775564245,0.0,0.0,0.0
2020-03-08,-0.08999349283790192,-0.1562478428836651,0.0,0.0,0.0
2020-03-09,-0.022751484424786028,0.006464088036532978,0.0022144787309947844,-0.07596969747745097,-0.07287402343694394
2020-03-10,-0.0017561412564156553,-0.0060354861869903464,-0.009196789736675148,0.04939630628156144,0.04950140308971451
2020-03-11,0.00021501160000858555,-0.029380849618490967,-0.010668405420007354,-0.048868445131273974,-0.047002450227701664
2020-03-12,-0.37169538560117077,-0.42347221465293305,-0.031741181193497225,-0.09511268097833658,-0.09434674309481184
2020-03-13,0.11928067241286833,0.18562727860573358,-0.04630975611591981,0.09287124972971839,0.09345998172386105
2020-03-14,-0.06530552710121185,-0.07429170741922186,0.0,0.0,0.0
2020-03-15,0.036910617960911996,0.015475962795865161,0.0,0.0,0.0
2020-03-16,-0.07006915676163483,-0.1166674150987117,-0.019660835071461547,-0.11984055240393443,-0.12321331290147408
2020-03-17,0.04210793838741411,0.030169066268947553,0.026246718728858642,0.05995484974402432,0.06230492341201921
2020-03-18,0.0024512036855608432,0.007894498612091683,-0.031215145139910194,-0.051830762729157875,-0.047027988775385166
2020-03-19,0.18187755736638023,0.1894040141620661,0.0008799341466505517,0.0047078080405855705,0.022996268579562162
2020-03-20,0.001225199953657663,-0.02823472111521519,0.003652119912907814,-0.04335951230846191,-0.037907422283539605
2020-03-21,-0.00221203491300348,0.0006143190364296114,0.0,0.0,0.0
2020-03-22,-0.05736583896317804,-0.07150768570449428,0.0,0.0,0.0
2020-03-23,0.10052048673231173,0.09398593784316334,0.055929919137466255,-0.02929386782180443,-0.0027400309327879624
2020-03-24,0.04963733427047878,0.028536004986446484,0.059476675923340716,0.09382773976227554,0.08121509236724389
2020-03-25,-0.007979552925792555,-0.01848893815284358,-0.016805145864542737,0.011535011448221999,-0.004524223861369192
2020-03-26,0.005295181540467819,0.015901101242766114,0.010904812978834055,0.062414163303876835,0.055962006595761116
2020-03-27,-0.03672214358569481,-0.031971413141401506,-0.01587779623023844,-0.033687352562252526,-0.03785298373222423
2020-03-28,-0.035179534234601295,-0.022035925578709925,0.0,0.0,0.0
2020-03-29,-0.051288198783903005,-0.04124672033266186,0.0,0.0,0.0
2020-03-30,0.08574723804008189,0.05829424129056493,-0.0011700378012791113,0.03351600948370015,0.03622450792632592
2020-03-31,0.0013690436954885143,0.005184366716448396,-0.023797765466052723,-0.016012721914555605,-0.00952513208745509
2020-04-01,0.026112924097839496,0.01527757028175758,-0.0032841184552284686,-0.04414243033166543,-0.04409293583528773
2020-04-02,0.028281287899985408,0.047145747088574996,0.03009758045216593,0.02282934723487151,0.017217390358319706
2020-04-03,-0.008866740365705117,0.0004376869758151436,0.004920957273962578,-0.015137125124949469,-0.01525647790392215
2020-04-04,0.01992164308903499,0.02201459263306571,0.0,0.0,0.0
2020-04-05,-0.011124520572645125,-0.011518742372937596,0.0,0.0,0.0
2020-04-06,0.0707764242948763,0.17826423737809294,0.026504284827250757,0.07033131865275055,0.0732611270359842
2020-04-07,-0.013114627068677276,-0.023850264996428838,-0.007274866530635027,-0.0016030527844311804,-0.0032831644156512407
2020-04-08,0.02197254365887824,0.045667511481618295,0.0003603889766581325,0.03405645287963033,0.025818870275615025
2020-04-09,-0.004364445986660415,-0.010626600139346465,0.04251226475316172,0.014487410153376512,0.007746996815903406
2020-04-10,-0.05979058460566089,-0.07256546063848213,0.0,0.0,0.0
2020-04-11,-0.0009336774645052337,-0.0012399681825301379,0.0,0.0,0.0
2020-04-12,0.016329994685138294,0.01849627417518529,0.0,0.0,0.0
2020-04-13,-0.018082418492216368,-0.030177461003746964,0.004953402775092375,-0.010104660822607414,0.004763532506929291
2020-04-14,-0.0003812781513637953,0.008426140484949274,0.006820209772313124,0.030572589146256046,0.039465788568367355
2020-04-15,-0.029275847531044064,-0.02734513160377705,-0.016792850697309403,-0.022030438529415775,-0.014392236435332606
2020-04-16,0.07146740203164859,0.12310565300359055,-0.0039369655801569925,0.005816689462164515,0.016582590775434225
2020-04-17,-0.002897315751431484,-0.003013514905287895,-0.018135359683463026,0.026793594848223412,0.01380383528380058
2020-04-18,0.02275595669052466,0.08899759665861384,0.0,0.0,0.0
2020-04-19,-0.009402505352301915,-0.02835015946648345,0.0,0.0,0.0
2020-04-20,-0.04276646838190479,-0.05130521634525309,0.007340767684405947,-0.01788104803401469,-0.010336154480887538
2020-04-21,-0.00023761461322069355,0.0025568412529346496,-0.013751777591560432,-0.030674795694063395,-0.03475170735558031
2020-04-22,0.034429236680519004,0.05709163292415953,0.030091765861830932,0.022930247703843776,0.028094268330097538
2020-04-23,0.043910071328696176,0.013302836854422573,0.002661015668526945,-0.0005394221197431159,-7.41441608484994e-05
2020-04-24,0.016309658285092787,0.022743865494742277,-0.005653982895085452,0.013918057304545428,0.016453636805085603
2020-04-25,0.002520911948821203,0.0331772757444222,0.0,0.0,0.0
2020-04-26,0.014522071498782596,0.00921785043358514,0.0,0.0,0.0
2020-04-27,0.015069777105927384,-0.00047040529712105705,-0.006730476116006634,0.014714069804799612,0.011076542783169163
2020-04-28,0.001469741643032707,0.006037143067803674,-0.0008178190280367925,-0.005242380698498916,-0.014023761913732113
2020-04-29,0.1273180520232342,0.09350505112105334,-0.004150818816683666,0.026583916282167053,0.03566323240510094
2020-04-30,-0.01618949646720247,-0.04316844161041067,-0.011271617334156159,-0.009212446303987654,-0.0028223191063138087
2020-05-01,0.023816089558295506,0.03187372256679111,0.006115692392080874,-0.028059034078492195,-0.03201507563689321
2020-05-02,0.013968791699848548,0.005164233538947682,0.0,0.0,0.0
2020-05-03,-0.010138170944239966,-0.020398093365129433,0.0,0.0,0.0
2020-05-04,0.0017067266322232655,-0.013080637151445917,0.007317807267077203,0.004249827591976452,0.01229057266160738
2020-05-05,0.010144678859214995,-0.006723281251511892,-0.0014646434848216705,0.009040556385797371,0.0112976045226294
2020-05-06,0.029511199738283755,-0.013147723734789674,-0.01185172081250807,-0.006979410390386298,0.005138939036791523
2020-05-07,0.07366214135771076,0.04034988409481799,0.022325198163132498,0.011504630788313985,0.014147842232649754
2020-05-08,-0.010938284289408906,0.00330757754176636,-0.006911385803573311,0.016871538638701944,0.01577567010165759
2020-05-09,-0.025274608612654736,-0.006532882629624814,0.0,0.0,0.0
2020-05-10,-0.0872915214038874,-0.10869825445616199,0.0,0.0,0.0
2020-05-11,-0.017659566044374797,-0.014245641667949727,-0.008538496624058811,0.00013307822091168653,0.0077861021011040865
2020-05-12,0.023562712138033515,0.018286301098228597,0.005367766957965925,-0.020500317528877154,-0.020646542913830723
2020-05-13,0.05287193516704303,0.05219297764835762,0.005573808885191767,-0.01746272460422804,-0.015482267339407163
2020-05-14,0.05002535168149658,0.018855121721672363,0.01411981494086767,0.01152482269503552,0.009088148528969997
2020-05-15,-0.04166180495059313,-0.03609984668213273,0.00880274382546209,0.0039263632504382695,0.00792062429456597
2020-05-16,0.005233209039209763,0.025837796493022314,0.0,0.0,0.0
2020-05-17,0.03132400103227817,0.03229848650838507,0.0,0.0,0.0
2020-05-18,0.005773698991511145,0.035559036772175645,-0.01231890913949063,0.03150119163168075,0.024434971680470374
2020-05-19,0.00025321252090737545,-0.005006147613569656,0.007160123567464316,-0.010484399194493177,-0.005385098407798439
2020-05-20,-0.02117954918100662,-0.015714933991157864,0.0036693180789062474,0.01665110025908012,0.020759781839260194
2020-05-21,-0.04633209978369557,-0.04861158117206166,-0.017194091172006765,-0.007773596407737116,-0.009695234740358605
2020-05-22,0.01110086707949609,0.036449129788362455,0.008195277876162477,0.002353711326488428,0.004276841643477525
2020-05-23,0.0029087652089092586,0.007362134898328376,0.0,0.0,0.0
2020-05-24,-0.045488748514099786,-0.030302926168874977,0.0,0.0,0.0
2020-05-25,0.013260696716498988,0.014574278854364353,0.0,0.0,0.0
2020-05-26,-0.008070322664891605,-0.016644452016541522,-0.017179711274783238,0.012289184036080147,0.0016762005701491667
2020-05-27,0.039158209254817056,0.03447766642205541,0.003226184797320286,0.014827297215913804,0.00772365395161323
2020-05-28,0.037548495632866885,0.05255582341240994,0.0017540781818112805,-0.0021079145460738413,-0.0046077833367589305
2020-05-29,-0.009093976247976698,0.0037968519368642983,0.013774572411924924,0.004812335824971425,0.012902124966358564
2020-05-30,0.02768159825145977,0.0982007880562834,0.0,0.0,0.0
2020-05-31,-0.024674768232348376,-0.046916009527802616,0.0,0.0,0.0
2020-06-01,0.07464386293982206,0.06934085140049451,0.0005181785948595863,0.003751234813537785,0.006552216914684994
2020-06-02,-0.06269774820259899,-0.03956692752858926,-0.007250602659809369,0.008210832780053412,0.005897171735574247
2020-06-03,0.013317594606312655,0.02934109196296908,-0.015882160398357326,0.013648979133831007,0.007756799205120846
2020-06-04,0.014903505382374727,0.0010118396234197746,0.012427833065796756,-0.0033687022311144066,-0.006929795366756419
2020-06-05,-0.013785177382049874,-0.01310990485636565,-0.02484151063802742,0.026211650818398713,0.02061922153956064
2020-06-06,-0.0012263695520872142,0.0029405915366731428,0.0,0.0,0.0
2020-06-07,0.010894586827723485,0.013375413294720806,0.0,0.0,0.0
2020-06-08,0.0012948980117710729,0.004660713906727398,0.013184642823070858,0.012041579421169235,0.011276647530284345
2020-06-09,0.0024777121338637187,-0.005677614763718752,0.009656657759072873,-0.007799170822611612,0.0029219879593944675
2020-06-10,0.007594610876882513,0.01034452659686913,-0.0008164124241055726,-0.0053130910724373814,0.0066909063795053125
2020-06-11,-0.05555301055894357,-0.0636193193226281,0.010914580423122988,-0.05894405927443824,-0.05265476367524757
2020-06-12,0.01706353064227928,0.024991264328575902,-0.0015588632632073107,0.013060843963234703,0.010121334623245826
2020-06-13,-0.0005871213994007585,0.005960735282637852,0.0,0.0,0.0
2020-06-14,-0.009338962291258746,-0.020066832171668825,0.0,0.0,0.0
2020-06-15,0.006808938469139436,-0.017879231889114333,-0.005204417825639296,0.008312217041285264,0.014309384280850601
2020-06-16,0.009239764861221245,0.01951585350776308,0.005405991102626295,0.01896239819380252,0.017463525072283215
2020-06-17,-0.006056760681470541,-0.005920639720965792,-0.00023128146375406278,-0.0036002995561740248,0.0014814418617457026
2020-06-18,-0.007216479234543938,-0.003978524779853054,-0.00254447285912085,0.0005942198825281686,0.0032813109241147664
2020-06-19,-0.013156009327927487,-0.02138238017769012,0.012233287910835555,-0.005649494809462974,0.00030878981402193695
2020-06-20,0.004771982890003024,0.009403835282570716,0.0,0.0,0.0
2020-06-21,-0.0030764990320015784,-0.001240606272525424,0.0,0.0,0.0
2020-06-22,0.03709174751916078,0.05914396254513776,0.006185879263869598,0.006495095537691675,0.011095819300612542
2020-06-23,-0.0019753474772544743,0.0066339911121067185,0.00876645121085673,0.004307419569164139,0.007446904378745289
2020-06-24,-0.03282025643027875,-0.03428203573727662,-0.0035550628320105693,-0.025855145939064572,-0.021931899905181185
2020-06-25,-0.005239308190707503,-0.011994498428122169,-0.002095408959039924,0.010959447267809841,0.010881847720358495
2020-06-26,-0.010998117562784016,-0.014065340211250388,0.005902062628770022,-0.024226905044785974,-0.025933939646351156
2020-06-27,-0.012826410118569775,-0.029208468909296514,0.0,0.0,0.0
2020-06-28,0.010855408054862181,0.01070764753067932,0.0,0.0,0.0
2020-06-29,0.005170015512075743,0.012636955023823893,0.0012976298043019252,0.014685678433118632,0.011984014641401863
2020-06-30,-0.005751513982724221,-0.008237992176384878,0.010254648789249421,0.015409875731554612,0.018697217818384404
2020-07-01,0.00988532488788163,0.021202377597294486,-0.01104297201791693,0.005022132820864389,0.009530027630585192
2020-07-02,-0.011368806022981404,-0.007447520504911931,0.0060907112144839015,0.004541250844364075,0.005219294116244111
2020-07-03,-0.00395756024273064,-0.017459734949675898,0.0,0.0,0.0
2020-07-04,0.004972274697731871,0.016358712330749814,0.0,0.0,0.0
2020-07-05,-0.00641072801130238,-0.006153097654430395,0.0,0.0,0.0
2020-07-06,0.0332305643833104,0.06081589777420948,0.002522421524663754,0.01588172586745884,0.022142310252948327
